2026-08-22 18:04:21.978 INFO  [26252] comando `status`
2026-08-22 18:04:22.031 INFO  [26252] status · 2 entrada(s) no firmware · entrada do ARCA: ARCA (Propria) · boot unico: nao armado · job: estado ilegivel: o arquivo termina no meio: e o rastro de um desligamento durante a gravacao. Nao da para saber o que estava armado, e o ARCA nao lê estado pela metade
2026-08-22 18:12:59.185 INFO  [27304] arca 0.1.0 · elevado=sim · linha=[]
2026-08-22 18:12:59.186 INFO  [27304] linha de comando respondida pelo proprio clap
2026-08-22 18:12:59.224 INFO  [29500] arca 0.1.0 · elevado=sim · linha=["-split", "\n"]
2026-08-22 18:12:59.225 AVISO [29500] linha de comando recusada: UnknownArgument
2026-08-22 18:13:09.474 INFO  [21148] arca 0.1.0 · elevado=sim · linha=["status", "--sem-pausa"]
2026-08-22 18:13:09.475 INFO  [21148] comando `status`
2026-08-22 18:13:09.520 INFO  [21148] status · 2 entrada(s) no firmware · entrada do ARCA: ARCA (Propria) · boot unico: nao armado · job: backup `2026-08-22_Apps` · selo a3f1c9e07b2d4856 · desfecho: job fantasma — o desfecho tras o selo `7e02b4d1af963c85`, que nao e o do job pendente. O ARCA ignora este arquivo
2026-08-22 18:13:09.543 INFO  [20156] arca 0.1.0 · elevado=sim · linha=["status", "--sem-pausa"]
2026-08-22 18:13:09.544 INFO  [20156] comando `status`
2026-08-22 18:13:09.589 INFO  [20156] status · 2 entrada(s) no firmware · entrada do ARCA: ARCA (Propria) · boot unico: nao armado · job: backup `2026-08-22_Apps` · selo a3f1c9e07b2d4856 · desfecho: job fantasma — o desfecho tras o selo `7e02b4d1af963c85`, que nao e o do job pendente. O ARCA ignora este arquivo
2026-08-22 18:13:29.020 INFO  [30572] arca 0.1.0 · elevado=sim · linha=["status", "--sem-pausa"]
2026-08-22 18:13:29.021 INFO  [30572] comando `status`
2026-08-22 18:13:29.065 INFO  [30572] status · 2 entrada(s) no firmware · entrada do ARCA: ARCA (Propria) · boot unico: nao armado · job: backup `2026-08-22_Apps` · selo a3f1c9e07b2d4856 · desfecho: job fantasma — o desfecho tras o selo `7e02b4d1af963c85`, que nao e o do job pendente. O ARCA ignora este arquivo
2026-08-22 18:13:29.120 INFO  [19916] arca 0.1.0 · elevado=sim · linha=["status", "--sem-pausa"]
2026-08-22 18:13:29.121 INFO  [19916] comando `status`
2026-08-22 18:13:29.164 INFO  [19916] status · 2 entrada(s) no firmware · entrada do ARCA: ARCA (Propria) · boot unico: nao armado · job: backup `2026-08-22_Apps` · selo a3f1c9e07b2d4856 · desfecho: o `arca-fim.txt` esta la e nao se deixou lê (leitura falhou em E:\ARCA-LOGS\backup-2026-08-22_Apps\arca-fim.txt: Acesso negado. (os error 5)). Isto **nao** e o mesmo que o boot nao ter acontecido: a operacao pode ter terminado bem, e o que falhou foi olhar
2026-08-22 18:13:29.197 INFO  [28988] arca 0.1.0 · elevado=sim · linha=["status", "--sem-pausa"]
2026-08-22 18:13:29.197 INFO  [28988] comando `status`
2026-08-22 18:13:29.242 INFO  [28988] status · 2 entrada(s) no firmware · entrada do ARCA: ARCA (Propria) · boot unico: nao armado · job: backup `2026-08-22_Apps` · selo a3f1c9e07b2d4856 · desfecho: job fantasma — o desfecho tras o selo `7e02b4d1af963c85`, que nao e o do job pendente. O ARCA ignora este arquivo
2026-08-22 18:32:26.388 INFO  [28128] arca 0.1.0 · elevado=sim · linha=["backup", "2026-08-22_Apps", "--sem-pausa"]
2026-08-22 18:32:26.389 INFO  [28128] comando `backup`
2026-08-22 18:32:45.144 INFO  [28128] pre-voo de `2026-08-22_Apps` · origem KINGSTON SNV3S500G · disco nvme0n1 · espaco Suficiente · inicializacao rapida Desativada · chkdsk limpo
2026-08-22 18:38:13.137 INFO  [29328] arca 0.1.0 · elevado=sim · linha=["backup", "2026-08-22_Apps", "--sem-pausa"]
2026-08-22 18:38:13.138 INFO  [29328] comando `backup`
2026-08-22 18:38:31.616 INFO  [29328] pre-voo de `2026-08-22_Apps` · origem KINGSTON SNV3S500G · disco nvme0n1 · espaco Suficiente · inicializacao rapida Desativada · chkdsk limpo
2026-08-22 18:39:24.250 INFO  [29512] arca 0.1.0 · elevado=sim · linha=["backup", "2026-08-21_WindowsCompleto", "--sem-pausa"]
2026-08-22 18:39:24.250 INFO  [29512] comando `backup`
2026-08-22 18:39:25.856 ERRO  [29512] o pre-voo recusou: ja ha uma imagem chamada `2026-08-21_WindowsCompleto` no dispositivo, e o ARCA nunca escreve por cima de uma (B-3). Escolha outro nome
2026-08-22 18:39:25.895 INFO  [18516] arca 0.1.0 · elevado=sim · linha=["backup", "2026-08-22_Residuo", "--sem-pausa"]
2026-08-22 18:39:25.896 INFO  [18516] comando `backup`
2026-08-22 18:39:44.144 INFO  [18516] pre-voo de `2026-08-22_Residuo` · origem KINGSTON SNV3S500G · disco nvme0n1 · espaco Suficiente · inicializacao rapida Desativada · chkdsk limpo
2026-08-22 18:39:44.184 INFO  [19644] arca 0.1.0 · elevado=sim · linha=["backup", "backup-com-acentuacao-ô", "--sem-pausa"]
2026-08-22 18:39:44.185 INFO  [19644] comando `backup`
2026-08-22 18:39:44.185 ERRO  [19644] nome de imagem recusado (B-2): nome com acento (`ô`): o que atravessa o grub e o live system e ASCII, e um acento chega do outro lado como outra coisa
2026-08-22 18:40:12.338 INFO  [2452] arca 0.1.0 · elevado=sim · linha=["backup", "2026-08-22_Residuo", "--sem-pausa"]
2026-08-22 18:40:12.339 INFO  [2452] comando `backup`
